case_id	has_hangul_pdf	versions	page_count_match	render_self_pass	cheap_ok	expected_verdict_class	sample	source_format	oracle_root	variant	rhwp_pages	pdf_pages	page_smoke_verdict	cheap_reason	honest_claim	allowed_tools	blocked_tools	contract_source
v-oracle-005329	0	2020+2022+2024	0	0	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/결산서/case-0455-34.hwpx	hwpx	none	unmatched	10	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005330	0	2020+2022+2024	0	0	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/계약서/case-0455-35.hwp	hwp	none	unmatched	11	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005331	0	2020+2022+2024	0	1	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/용역보고서/case-0455-36.hwpx	hwpx	none	unmatched	12	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005332	0	2020+2022+2024	0	1	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/학술논문/case-0455-37.hwp	hwp	none	unmatched	13	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005333	0	2020+2022+2024	1	0	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/입법예고/case-0455-38.hwpx	hwpx	none	unmatched	14	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005334	0	2020+2022+2024	1	0	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/보도자료/case-0455-39.hwp	hwp	none	unmatched	15	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005335	0	2020+2022+2024	1	1	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/내부결재/case-0455-40.hwpx	hwpx	none	unmatched	16	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005336	0	2020+2022+2024	1	1	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/수신문서/case-0455-41.hwp	hwp	none	unmatched	17	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005337	1	2020+2022+2024	0	0	0	ORACLE_PAGECOUNT_MISMATCH	samples/발신문서/case-0455-42.hwpx	hwpx	pdf	kopub	18	20	MISMATCH	counts_numeric_but_other_preflight_failed	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005338	1	2020+2022+2024	0	0	1	ORACLE_PAGECOUNT_MISMATCH	samples/회의안건/case-0455-43.hwp	hwp	pdf-2020	kopub	19	22	MISMATCH	preflight_ok	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005339	1	2020+2022+2024	0	1	0	ORACLE_PAGECOUNT_MISMATCH	samples/심사평가/case-0455-44.hwpx	hwpx	pdf-large	kopub	20	24	MISMATCH	counts_numeric_but_other_preflight_failed	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005340	1	2020+2022+2024	0	1	1	ORACLE_PAGECOUNT_MISMATCH	samples/현장점검/case-0455-45.hwp	hwp	pdf	no-ttf	21	26	MISMATCH	preflight_ok	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005341	1	2020+2022+2024	1	0	0	ORACLE_CHEAP_FAIL	samples/안전관리/case-0455-46.hwpx	hwpx	pdf-2020	no-ttf	22	22	ERROR	page_smoke_error_or_lfs_or_run_state_missing	한컴 PDF 와 연도는 있으나 page_smoke ERROR / LFS / run-state 누락 등 값싼 게이트가 실패했다. 시각 오라클 대조를 열지 않는다.	tools/oracle_public/page_smoke.py	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005342	1	2020+2022+2024	1	0	1	ORACLE_BLOCKED_BY_SELF	samples/개인정보/case-0455-47.hwp	hwp	pdf-large	no-ttf	23	23	MATCH	preflight_ok	한컴 PDF 는 쓸 수 있으나 render-diff A==A 가 실패했다. 자기 렌더가 불안정한 채 공식 PDF 시각 일치를 주장하지 않는다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.oracle_resolver
v-oracle-005343	1	2020+2022+2024	1	1	0	ORACLE_CHEAP_FAIL	samples/정보공개/case-0455-48.hwpx	hwpx	pdf	print	24	24	ERROR	page_smoke_error_or_lfs_or_run_state_missing	한컴 PDF 와 연도는 있으나 page_smoke ERROR / LFS / run-state 누락 등 값싼 게이트가 실패했다. 시각 오라클 대조를 열지 않는다.	tools/oracle_public/page_smoke.py	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005344	1	2020+2022+2024	1	1	1	ORACLE_TRUSTED	samples/민원회신/case-0455-49.hwp	hwp	pdf-2020	print	25	25	MATCH	preflight_ok	한컴 공식 PDF · 계약 연도 · 쪽수 일치 · 값싼 게이트 · A==A 가 모두 통과했다. fidelity_compare / visual_sweep 후보 대조를 열 수 있다. 픽셀·문자 보고는 여전히 candidate 이지 최종 결함이 아니다.	rhwp render-diff A==A|rhwp dump-pages --json|tools/fidelity_compare|scripts/visual_sweep.py		fidelity_compare+visual_sweep+page_smoke
v-oracle-005345	0	2010+2018+2020+2022+2024	0	0	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/훈령별표/case-0455-50.hwpx	hwpx	none	unmatched	26	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005346	0	2010+2018+2020+2022+2024	0	0	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/기안문/case-0456-51.hwp	hwp	none	unmatched	27	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005347	0	2010+2018+2020+2022+2024	0	1	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/편람/case-0456-52.hwpx	hwpx	none	unmatched	28	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005348	0	2010+2018+2020+2022+2024	0	1	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/시험지/case-0456-53.hwp	hwp	none	unmatched	29	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005349	0	2010+2018+2020+2022+2024	1	0	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/훈령/case-0456-54.hwpx	hwpx	none	unmatched	30	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005350	0	2010+2018+2020+2022+2024	1	0	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/고시/case-0456-55.hwp	hwp	none	unmatched	31	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005351	0	2010+2018+2020+2022+2024	1	1	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/공고문/case-0456-56.hwpx	hwpx	none	unmatched	32	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005352	0	2010+2018+2020+2022+2024	1	1	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/회의록/case-0456-57.hwp	hwp	none	unmatched	33	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005353	1	2010+2018+2020+2022+2024	0	0	0	ORACLE_PAGECOUNT_MISMATCH	samples/예산서/case-0456-58.hwpx	hwpx	pdf-2020	hwp	34	37	MISMATCH	counts_numeric_but_other_preflight_failed	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005354	1	2010+2018+2020+2022+2024	0	0	1	ORACLE_PAGECOUNT_MISMATCH	samples/결산서/case-0456-59.hwp	hwp	pdf-large	hwp	35	39	MISMATCH	preflight_ok	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005355	1	2010+2018+2020+2022+2024	0	1	0	ORACLE_PAGECOUNT_MISMATCH	samples/계약서/case-0456-60.hwpx	hwpx	pdf	hwpx	36	41	MISMATCH	counts_numeric_but_other_preflight_failed	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005356	1	2010+2018+2020+2022+2024	0	1	1	ORACLE_PAGECOUNT_MISMATCH	samples/용역보고서/case-0456-61.hwp	hwp	pdf-2020	hwpx	37	38	MISMATCH	preflight_ok	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005357	1	2010+2018+2020+2022+2024	1	0	0	ORACLE_CHEAP_FAIL	samples/학술논문/case-0456-62.hwpx	hwpx	pdf-large	hwpx	38	38	ERROR	page_smoke_error_or_lfs_or_run_state_missing	한컴 PDF 와 연도는 있으나 page_smoke ERROR / LFS / run-state 누락 등 값싼 게이트가 실패했다. 시각 오라클 대조를 열지 않는다.	tools/oracle_public/page_smoke.py	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005358	1	2010+2018+2020+2022+2024	1	0	1	ORACLE_BLOCKED_BY_SELF	samples/입법예고/case-0456-63.hwp	hwp	pdf	kopub	39	39	MATCH	preflight_ok	한컴 PDF 는 쓸 수 있으나 render-diff A==A 가 실패했다. 자기 렌더가 불안정한 채 공식 PDF 시각 일치를 주장하지 않는다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.oracle_resolver
v-oracle-005359	1	2010+2018+2020+2022+2024	1	1	0	ORACLE_CHEAP_FAIL	samples/보도자료/case-0456-64.hwpx	hwpx	pdf-2020	kopub	40	40	ERROR	page_smoke_error_or_lfs_or_run_state_missing	한컴 PDF 와 연도는 있으나 page_smoke ERROR / LFS / run-state 누락 등 값싼 게이트가 실패했다. 시각 오라클 대조를 열지 않는다.	tools/oracle_public/page_smoke.py	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005360	1	2010+2018+2020+2022+2024	1	1	1	ORACLE_TRUSTED	samples/내부결재/case-0456-65.hwp	hwp	pdf-large	kopub	41	41	MATCH	preflight_ok	한컴 공식 PDF · 계약 연도 · 쪽수 일치 · 값싼 게이트 · A==A 가 모두 통과했다. fidelity_compare / visual_sweep 후보 대조를 열 수 있다. 픽셀·문자 보고는 여전히 candidate 이지 최종 결함이 아니다.	rhwp render-diff A==A|rhwp dump-pages --json|tools/fidelity_compare|scripts/visual_sweep.py		fidelity_compare+visual_sweep+page_smoke
v-oracle-005361	0	2018+2020+2022+2024	0	0	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/수신문서/case-0456-66.hwpx	hwpx	none	unmatched	42	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005362	0	2018+2020+2022+2024	0	0	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/발신문서/case-0456-67.hwp	hwp	none	unmatched	43	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005363	0	2018+2020+2022+2024	0	1	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/회의안건/case-0456-68.hwpx	hwpx	none	unmatched	44	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005364	0	2018+2020+2022+2024	0	1	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/심사평가/case-0456-69.hwp	hwp	none	unmatched	45	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005365	0	2018+2020+2022+2024	1	0	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/현장점검/case-0456-70.hwpx	hwpx	none	unmatched	46	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005366	0	2018+2020+2022+2024	1	0	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/안전관리/case-0456-71.hwp	hwp	none	unmatched	47	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005367	0	2018+2020+2022+2024	1	1	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/개인정보/case-0456-72.hwpx	hwpx	none	unmatched	1	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005368	0	2018+2020+2022+2024	1	1	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/정보공개/case-0456-73.hwp	hwp	none	unmatched	2	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005369	1	2018+2020+2022+2024	0	0	0	ORACLE_PAGECOUNT_MISMATCH	samples/민원회신/case-0456-74.hwpx	hwpx	pdf-large	hancom	3	7	MISMATCH	counts_numeric_but_other_preflight_failed	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005370	1	2018+2020+2022+2024	0	0	1	ORACLE_PAGECOUNT_MISMATCH	samples/훈령별표/case-0456-75.hwp	hwp	pdf	plain	4	9	MISMATCH	preflight_ok	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005371	1	2018+2020+2022+2024	0	1	0	ORACLE_PAGECOUNT_MISMATCH	samples/기안문/case-0457-76.hwpx	hwpx	pdf-2020	plain	5	6	MISMATCH	counts_numeric_but_other_preflight_failed	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005372	1	2018+2020+2022+2024	0	1	1	ORACLE_PAGECOUNT_MISMATCH	samples/편람/case-0457-77.hwp	hwp	pdf-large	plain	6	8	MISMATCH	preflight_ok	버전 있는 한컴 PDF 와 rhwp dump-pages 쪽수가 다르다. 이것은 독립 오라클의 값싼 주장이다(page_smoke MISMATCH).	tools/oracle_public/page_smoke.py|rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005373	1	2018+2020+2022+2024	1	0	0	ORACLE_CHEAP_FAIL	samples/시험지/case-0457-78.hwpx	hwpx	pdf	hwp	7	7	ERROR	page_smoke_error_or_lfs_or_run_state_missing	한컴 PDF 와 연도는 있으나 page_smoke ERROR / LFS / run-state 누락 등 값싼 게이트가 실패했다. 시각 오라클 대조를 열지 않는다.	tools/oracle_public/page_smoke.py	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005374	1	2018+2020+2022+2024	1	0	1	ORACLE_BLOCKED_BY_SELF	samples/훈령/case-0457-79.hwp	hwp	pdf-2020	hwp	8	8	MATCH	preflight_ok	한컴 PDF 는 쓸 수 있으나 render-diff A==A 가 실패했다. 자기 렌더가 불안정한 채 공식 PDF 시각 일치를 주장하지 않는다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.oracle_resolver
v-oracle-005375	1	2018+2020+2022+2024	1	1	0	ORACLE_CHEAP_FAIL	samples/고시/case-0457-80.hwpx	hwpx	pdf-large	hwp	9	9	ERROR	page_smoke_error_or_lfs_or_run_state_missing	한컴 PDF 와 연도는 있으나 page_smoke ERROR / LFS / run-state 누락 등 값싼 게이트가 실패했다. 시각 오라클 대조를 열지 않는다.	tools/oracle_public/page_smoke.py	tools/fidelity_compare|scripts/visual_sweep.py	oracle_public.page_smoke
v-oracle-005376	1	2018+2020+2022+2024	1	1	1	ORACLE_TRUSTED	samples/공고문/case-0457-81.hwp	hwp	pdf	hwpx	10	10	MATCH	preflight_ok	한컴 공식 PDF · 계약 연도 · 쪽수 일치 · 값싼 게이트 · A==A 가 모두 통과했다. fidelity_compare / visual_sweep 후보 대조를 열 수 있다. 픽셀·문자 보고는 여전히 candidate 이지 최종 결함이 아니다.	rhwp render-diff A==A|rhwp dump-pages --json|tools/fidelity_compare|scripts/visual_sweep.py		fidelity_compare+visual_sweep+page_smoke
v-oracle-005377	0	2010!2018	0	0	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/회의록/case-0457-82.hwpx	hwpx	none	unmatched	11	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005378	0	2010!2018	0	0	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/예산서/case-0457-83.hwp	hwp	none	unmatched	12	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005379	0	2010!2018	0	1	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/결산서/case-0457-84.hwpx	hwpx	none	unmatched	13	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005380	0	2010!2018	0	1	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/계약서/case-0457-85.hwp	hwp	none	unmatched	14	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005381	0	2010!2018	1	0	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/용역보고서/case-0457-86.hwpx	hwpx	none	unmatched	15	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005382	0	2010!2018	1	0	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/학술논문/case-0457-87.hwp	hwp	none	unmatched	16	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005383	0	2010!2018	1	1	0	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/입법예고/case-0457-88.hwpx	hwpx	none	unmatched	17	0	UNPAIRED	self_pagecount_unavailable	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005384	0	2010!2018	1	1	1	NO_ORACLE_VERSION_TOKEN_WITHOUT_PDF	samples/보도자료/case-0457-89.hwp	hwp	none	unmatched	18	0	UNPAIRED	preflight_ok	한컴 PDF가 없는데 버전 토큰이 붙어 있다. oracle_resolver unmatched 행에 공식 연도를 심을 수 없다.	rhwp render-diff A==A|rhwp dump-pages --json	tools/fidelity_compare|scripts/visual_sweep.py	render-diff+dump-pages
v-oracle-005385	1	2010!2018	0	0	0	ORACLE_MULTIVER_DISAGREE	samples/내부결재/case-0457-90.hwpx	hwpx	pdf	print	19	24	MISMATCH	counts_numeric_but_other_preflight_failed	같은 stem 의 한컴 버전 PDF 쪽수가 갈린다(multiver_index page_count_disagree). 한 연도를 정답지로 고르지 않는다.	tools/oracle_public/multiver_index.py	tools/fidelity_compare|scripts/visual_sweep.py|pin-year-without-evidence	oracle_public.multiver_index
v-oracle-005386	1	2010!2018	0	0	1	ORACLE_MULTIVER_DISAGREE	samples/수신문서/case-0457-91.hwp	hwp	pdf-2020	print	20	21	MISMATCH	preflight_ok	같은 stem 의 한컴 버전 PDF 쪽수가 갈린다(multiver_index page_count_disagree). 한 연도를 정답지로 고르지 않는다.	tools/oracle_public/multiver_index.py	tools/fidelity_compare|scripts/visual_sweep.py|pin-year-without-evidence	oracle_public.multiver_index
