case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-011123	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	5				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/관세청/2020/안전관리-업무계획-011123.hwp	hwp	관세청	업무계획	2020	안전관리
v-abstain-011124	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	5				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/검찰청/2020/안전관리-업무계획-011124.hwpx	hwpx	검찰청	업무계획	2020	안전관리
v-abstain-011125	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/경찰청/2020/안전관리-업무계획-011125.hwp	hwp	경찰청	업무계획	2020	안전관리
v-abstain-011126	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/소방청/2020/안전관리-업무계획-011126.hwpx	hwpx	소방청	업무계획	2020	안전관리
v-abstain-011127	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/해양경찰청/2020/안전관리-업무계획-011127.hwp	hwp	해양경찰청	업무계획	2020	안전관리
v-abstain-011128	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/병무청/2020/안전관리-업무계획-011128.hwpx	hwpx	병무청	업무계획	2020	안전관리
v-abstain-011129	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/산림청/2020/안전관리-업무계획-011129.hwp	hwp	산림청	업무계획	2020	안전관리
v-abstain-011130	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	0				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/농촌진흥청/2020/안전관리-업무계획-011130.hwpx	hwpx	농촌진흥청	업무계획	2020	안전관리
v-abstain-011131	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/중소벤처기업부/2020/안전관리-업무계획-011131.hwp	hwp	중소벤처기업부	업무계획	2020	안전관리
v-abstain-011132	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/과학기술정보통신부/2020/안전관리-업무계획-011132.hwpx	hwpx	과학기술정보통신부	업무계획	2020	안전관리
v-abstain-011133	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/문화체육관광부/2020/안전관리-업무계획-011133.hwp	hwp	문화체육관광부	업무계획	2020	안전관리
v-abstain-011134	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/환경부/2020/안전관리-업무계획-011134.hwpx	hwpx	환경부	업무계획	2020	안전관리
v-abstain-011135	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/해양수산부/2021/안전관리-업무계획-011135.hwp	hwp	해양수산부	업무계획	2021	안전관리
v-abstain-011136	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	1				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/법제처/2021/안전관리-예산서-011136.hwpx	hwpx	법제처	예산서	2021	안전관리
v-abstain-011137	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/행정안전부/2021/안전관리-예산서-011137.hwp	hwp	행정안전부	예산서	2021	안전관리
v-abstain-011138	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국세청/2021/안전관리-예산서-011138.hwpx	hwpx	국세청	예산서	2021	안전관리
v-abstain-011139	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/대법원/2021/안전관리-예산서-011139.hwp	hwp	대법원	예산서	2021	안전관리
v-abstain-011140	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/특허청/2021/안전관리-예산서-011140.hwpx	hwpx	특허청	예산서	2021	안전관리
v-abstain-011141	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/교육부/2021/안전관리-예산서-011141.hwp	hwp	교육부	예산서	2021	안전관리
v-abstain-011142	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	2				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/보건복지부/2021/안전관리-예산서-011142.hwpx	hwpx	보건복지부	예산서	2021	안전관리
v-abstain-011143	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국토교통부/2021/안전관리-예산서-011143.hwp	hwp	국토교통부	예산서	2021	안전관리
v-abstain-011144	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/고용노동부/2021/안전관리-예산서-011144.hwpx	hwpx	고용노동부	예산서	2021	안전관리
v-abstain-011145	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/외교부/2021/안전관리-예산서-011145.hwp	hwp	외교부	예산서	2021	안전관리
v-abstain-011146	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기획재정부/2021/안전관리-예산서-011146.hwpx	hwpx	기획재정부	예산서	2021	안전관리
v-abstain-011147	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/공정거래위원회/2021/안전관리-예산서-011147.hwp	hwp	공정거래위원회	예산서	2021	안전관리
v-abstain-011148	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	3				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/금융위원회/2021/안전관리-예산서-011148.hwpx	hwpx	금융위원회	예산서	2021	안전관리
v-abstain-011149	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/방송통신위원회/2021/안전관리-예산서-011149.hwp	hwp	방송통신위원회	예산서	2021	안전관리
v-abstain-011150	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/개인정보보호위원회/2021/안전관리-예산서-011150.hwpx	hwpx	개인정보보호위원회	예산서	2021	안전관리
v-abstain-011151	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국민권익위원회/2021/안전관리-예산서-011151.hwp	hwp	국민권익위원회	예산서	2021	안전관리
v-abstain-011152	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국가인권위원회/2022/안전관리-예산서-011152.hwpx	hwpx	국가인권위원회	예산서	2022	안전관리
v-abstain-011153	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/통계청/2022/안전관리-예산서-011153.hwp	hwp	통계청	예산서	2022	안전관리
v-abstain-011154	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	4				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기상청/2022/안전관리-예산서-011154.hwpx	hwpx	기상청	예산서	2022	안전관리
v-abstain-011155	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/관세청/2022/안전관리-예산서-011155.hwp	hwp	관세청	예산서	2022	안전관리
v-abstain-011156	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/검찰청/2022/안전관리-예산서-011156.hwpx	hwpx	검찰청	예산서	2022	안전관리
v-abstain-011157	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/경찰청/2022/안전관리-예산서-011157.hwp	hwp	경찰청	예산서	2022	안전관리
v-abstain-011158	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/소방청/2022/안전관리-예산서-011158.hwpx	hwpx	소방청	예산서	2022	안전관리
v-abstain-011159	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/해양경찰청/2022/안전관리-예산서-011159.hwp	hwp	해양경찰청	예산서	2022	안전관리
v-abstain-011160	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	5				1			0			1	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/병무청/2022/안전관리-예산서-011160.hwpx	hwpx	병무청	예산서	2022	안전관리
v-abstain-011161	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/산림청/2022/안전관리-예산서-011161.hwp	hwp	산림청	예산서	2022	안전관리
v-abstain-011162	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/농촌진흥청/2022/안전관리-예산서-011162.hwpx	hwpx	농촌진흥청	예산서	2022	안전관리
v-abstain-011163	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/중소벤처기업부/2022/안전관리-예산서-011163.hwp	hwp	중소벤처기업부	예산서	2022	안전관리
v-abstain-011164	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/과학기술정보통신부/2022/안전관리-예산서-011164.hwpx	hwpx	과학기술정보통신부	예산서	2022	안전관리
v-abstain-011165	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/문화체육관광부/2022/안전관리-예산서-011165.hwp	hwp	문화체육관광부	예산서	2022	안전관리
v-abstain-011166	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	0				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/환경부/2022/안전관리-예산서-011166.hwpx	hwpx	환경부	예산서	2022	안전관리
v-abstain-011167	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/해양수산부/2022/안전관리-예산서-011167.hwp	hwp	해양수산부	예산서	2022	안전관리
v-abstain-011168	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/법제처/2022/안전관리-회의록-011168.hwpx	hwpx	법제처	회의록	2022	안전관리
v-abstain-011169	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/행정안전부/2023/안전관리-회의록-011169.hwp	hwp	행정안전부	회의록	2023	안전관리
v-abstain-011170	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국세청/2023/안전관리-회의록-011170.hwpx	hwpx	국세청	회의록	2023	안전관리
v-abstain-011171	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/대법원/2023/안전관리-회의록-011171.hwp	hwp	대법원	회의록	2023	안전관리
v-abstain-011172	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	1				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/특허청/2023/안전관리-회의록-011172.hwpx	hwpx	특허청	회의록	2023	안전관리
v-abstain-011173	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	2				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/교육부/2023/안전관리-회의록-011173.hwp	hwp	교육부	회의록	2023	안전관리
v-abstain-011174	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	2				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/보건복지부/2023/안전관리-회의록-011174.hwpx	hwpx	보건복지부	회의록	2023	안전관리
v-abstain-011175	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	2				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국토교통부/2023/안전관리-회의록-011175.hwp	hwp	국토교통부	회의록	2023	안전관리
v-abstain-011176	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	2				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/고용노동부/2023/안전관리-회의록-011176.hwpx	hwpx	고용노동부	회의록	2023	안전관리
v-abstain-011177	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	2				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/외교부/2023/안전관리-회의록-011177.hwp	hwp	외교부	회의록	2023	안전관리
v-abstain-011178	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	2				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기획재정부/2023/안전관리-회의록-011178.hwpx	hwpx	기획재정부	회의록	2023	안전관리
v-abstain-011179	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	3				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/공정거래위원회/2023/안전관리-회의록-011179.hwp	hwp	공정거래위원회	회의록	2023	안전관리
v-abstain-011180	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	3				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/금융위원회/2023/안전관리-회의록-011180.hwpx	hwpx	금융위원회	회의록	2023	안전관리
v-abstain-011181	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	3				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/방송통신위원회/2023/안전관리-회의록-011181.hwp	hwp	방송통신위원회	회의록	2023	안전관리
v-abstain-011182	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	3				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/개인정보보호위원회/2023/안전관리-회의록-011182.hwpx	hwpx	개인정보보호위원회	회의록	2023	안전관리
v-abstain-011183	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	3				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국민권익위원회/2023/안전관리-회의록-011183.hwp	hwp	국민권익위원회	회의록	2023	안전관리
v-abstain-011184	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	3				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국가인권위원회/2023/안전관리-회의록-011184.hwpx	hwpx	국가인권위원회	회의록	2023	안전관리
v-abstain-011185	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	4				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/통계청/2023/안전관리-회의록-011185.hwp	hwp	통계청	회의록	2023	안전관리
v-abstain-011186	fill-fields	0	1	0		3	3	0	PASS	page/0/para/0	page/0/para/0	1	0		0	4				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기상청/2024/안전관리-회의록-011186.hwpx	hwpx	기상청	회의록	2024	안전관리
v-abstain-011187	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0	page/0/table/0	1	0		0	4				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/관세청/2024/안전관리-회의록-011187.hwp	hwp	관세청	회의록	2024	안전관리
v-abstain-011188	fill-fields	0	1	0		3	3	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	4				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/검찰청/2024/안전관리-회의록-011188.hwpx	hwpx	검찰청	회의록	2024	안전관리
v-abstain-011189	fill-fields	0	1	0		3	3	0	PASS	page/1/header	page/1/header	1	0		0	4				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/경찰청/2024/안전관리-회의록-011189.hwp	hwp	경찰청	회의록	2024	안전관리
v-abstain-011190	fill-fields	0	1	0		3	3	0	PASS	page/1/footer	page/1/footer	1	0		0	4				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/소방청/2024/안전관리-회의록-011190.hwpx	hwpx	소방청	회의록	2024	안전관리
v-abstain-011191	fill-fields	0	1	0		3	3	0	PASS	page/0/body	page/0/body	1	0		0	5				1			0			2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/해양경찰청/2024/안전관리-회의록-011191.hwp	hwp	해양경찰청	회의록	2024	안전관리
